プラント名,機械名,測定点名,方向,モード,測定日時,備考
Plant1,1Machine1,Point1,V,A,2018/02/05 18:28:02,正常
サンプリング,測定時間,ファイル数,単位,,,
76800,10.000000,98/100 files,m/s²,,,
WV データ
-3.676058
-5.470491
-7.061474
-6.361604
-2.007763
4.266651
9.316293
11.155485
11.375212
11.505420
11.737354
12.022185
12.062875
10.947966
9.112842
6.777230
2.936084
-1.234651
-4.449170
-7.167268
-10.861930
-15.101839
-18.027457
-17.901318
-14.955354
-11.854768
-10.101025
-8.404248
-6.471468
-5.214143
-4.758414
-4.119580
-3.545849
-2.260042
-0.514436
0.169157
-1.694449
-4.111442
-4.896761
-5.466422
-6.491813
-7.016715
-6.471468
-4.697379
-2.182731
0.254607
3.029672
6.590056
9.462777
9.348845
6.931853
4.323617
3.460987
4.392790
5.462940
4.396859
2.903532
2.818083
3.692920
3.359261
1.406136
-0.367952
-1.100374
-0.795198
-0.461539
0.702198
3.949268
8.836149
12.766814
12.945850
10.187061
6.752816
3.505746
0.128467
-2.732047
-3.643505
-3.484814
-3.916129
-5.197867
-6.723746
-7.981071
-8.449007
-9.144808
-10.984000
-12.220979
-10.788688
-7.089957
-2.459423
2.106006
5.450733
8.278695
10.728239
10.728239
7.310271
3.981820
1.890349
0.120329
-2.422802
-5.112418
-7.325960
-7.627067
-6.390088
-5.877392
-6.744091
-6.788851
-5.694287
-4.782828
-3.863232
-1.153271
3.330778
7.660205
10.915414
13.275440
14.447315
13.735238
12.738330
11.778044
10.606169
10.162647
10.451547
10.117888
10.187061
12.510466
16.237679
18.211149
16.420785
12.103565
9.979541
12.115772
15.033252
13.157439
4.620655
-6.495882
-15.569775
-22.413851
-29.441032
-36.224072
-41.766064
-44.223746
-42.478141
-37.294222
-29.620068
-18.857535
-5.385042
6.500537
15.358773
22.068571
26.674691
28.652230
28.835336
26.906625
22.149952
16.404509
11.330453
5.214730
-2.007763
-7.358512
-9.747021
-11.399039
-12.127392
-11.484489
-10.341097
-8.701285
-5.181591
-0.286572
5.287972
11.798389
19.354541
25.645232
28.863819
30.271696
30.759978
28.172087
22.744027
16.770720
10.036508
2.773324
-3.541780
-8.713492
-13.071403
-14.308382
-12.383740
-10.625927
-9.694124
-8.115348
-7.350374
-7.757275
-8.013623
-9.327913
-11.736767
-12.041943
-9.417431
-5.592561
-2.369905
-1.254996
-1.690380
-3.147086
-5.210074
-7.651481
-9.124463
-9.970817
-9.283154
-7.207959
-4.974072
-2.825634
1.556690
7.013233
10.870655
12.579639
12.868539
10.561410
5.609424
0.527230
-3.362744
-5.425732
-4.880485
-2.496045
-1.995556
-3.558056
-4.742138
-4.864209
-4.249788
-3.309847
-2.618115
-1.800244
0.242399
3.774301
8.030485
13.137093
17.905974
20.518278
20.856006
18.060596
13.462614
9.304086
5.324593
-0.054638
-6.654573
-12.562776
-16.033642
-16.452750
-15.382601
-14.401969
-13.258577
-11.757112
-10.227164
-8.046175
-4.843864
-1.653759
1.471241
4.470101
6.626677
7.452686
7.249235
6.472054
4.470101
0.689991
-3.928336
-8.208935
-12.688916
-16.530061
-19.122021
-19.943961
-17.750765
-12.721468
-7.586377
-3.472607
0.779509
5.808806
10.162647
12.897022
13.600961
13.373096
13.682341
14.268278
14.158415
13.116748
12.148324
12.266325
13.096403
12.587777
10.329476
7.163786
3.383676
0.665577
1.186410
4.055062
6.236052
6.158741
2.704151
-4.624137
-13.152783
-19.480094
-23.789176
-28.700472
-32.822379
-33.562939
-30.641390
-24.432080
-15.687776
-6.744091
0.262745
5.784392
9.495329
10.101612
10.085336
12.123910
14.642627
15.423877
14.496143
12.400603
9.592985
7.359099
5.047901
1.438689
-1.470654
-1.401481
-0.192985
0.409229
1.397998
2.895394
4.929899
6.944060
8.290902
9.133187
9.841195
11.013070
12.396534
12.486052
10.911345
9.584847
8.779183
6.378467
2.598357
-1.254996
-5.783805
-10.483512
-14.381624
-17.547314
-19.130159
-17.331657
-13.360302
-10.023714
-8.375765
-6.508089
-4.221305
-3.061637
-3.423779
-3.379020
-1.930452
-0.168571
0.449919
-0.518505
-2.589632
-4.290478
-4.518343
-3.773714
-4.323030
-5.812288
-5.755322
-5.588492
-6.821403
-7.163199
-4.310823
0.051156
4.962452
9.536019
11.448454
11.513558
12.461638
12.962126
11.318246
9.763884
9.418018
8.412972
6.529021
3.888233
0.580127
-2.386181
-4.388134
