プラント名,機械名,測定点名,方向,モード,測定日時,備考
Plant1,1Machine1,Point1,V,A,2018/02/05 18:28:02,正常
サンプリング,測定時間,ファイル数,単位,,,
76800,10.000000,60/100 files,m/s²,,,
WV データ
9.198291
7.611377
8.002002
8.592009
9.727263
12.099496
14.455453
14.463591
11.875700
8.746631
5.247282
1.349170
-1.954866
-3.297640
-2.662874
-0.982373
-0.669059
-1.808382
-2.162386
-0.880647
-0.310986
-1.946728
-5.507112
-7.769482
-6.369742
-2.589632
0.144743
-0.408642
-3.395296
-6.386018
-7.757275
-9.767366
-15.142529
-21.278597
-23.866487
-22.560335
-20.542106
-19.691683
-19.610302
-18.178011
-15.109977
-11.443798
-8.119417
-4.567171
-0.905061
2.586149
5.430388
8.242074
11.928597
15.004769
15.822640
15.810433
16.176644
15.948780
14.898975
12.734261
7.615446
1.894418
-1.645621
-3.671989
-4.892692
-4.139925
-2.410595
-0.860302
0.877165
2.781462
4.986866
9.312224
14.748422
19.745166
22.308643
21.836638
19.960824
19.468474
20.392139
18.540739
11.647836
0.901579
-8.864046
-14.157828
-15.508740
-17.242138
-20.306103
-22.242952
-22.710888
-22.605094
-21.189078
-18.796500
-17.445589
-18.031526
-18.869742
-18.552360
-17.030550
-15.126253
-13.274853
-10.711377
-7.057405
-3.175569
0.173226
1.422412
1.015511
1.772347
1.959522
-0.274365
-2.194938
-2.231559
-2.280387
-1.031201
2.997120
7.066130
10.219613
14.589730
18.487842
18.634327
15.175668
10.911345
7.249235
4.974659
5.320524
7.912484
12.384327
18.003630
22.805062
23.427621
20.799040
17.474659
14.296761
10.089405
5.686735
3.098845
2.366423
1.857797
0.535368
-1.478792
-3.586539
-4.913037
-5.962841
-8.180452
-11.512972
-14.096793
-14.772249
-13.437614
-10.267854
-6.023877
-2.264111
0.722543
2.866911
3.550505
2.317595
-0.591748
-4.542757
-8.680940
-12.969677
-15.683707
-16.005159
-14.991976
-14.548453
-14.983838
-14.780387
-13.132438
-10.048128
-7.655550
-6.817334
-5.629183
-2.215283
2.264698
6.508676
11.428109
16.099333
18.687224
18.133838
14.296761
8.872771
4.437549
1.898487
0.067432
-0.770784
0.360401
3.493539
6.948129
9.588916
10.606169
11.179899
12.412810
13.474821
14.520557
15.000700
14.825733
13.930551
12.294808
9.247120
5.479216
1.210824
-2.382112
-6.251741
-10.768343
-13.999137
-14.393831
-12.444775
-10.105094
-7.822379
-5.588492
-3.122672
-0.233675
1.084685
0.323780
-0.201123
0.372608
0.453988
-1.075960
-4.131787
-8.575146
-12.806917
-15.866813
-18.808707
-21.132112
-20.354931
-17.734489
-15.301220
-12.709261
-9.454052
-4.847933
0.657439
5.633838
8.579802
10.589893
12.620329
13.897998
13.165577
10.850310
8.905323
8.474008
7.871794
6.211638
4.795622
4.872933
5.812875
6.065153
4.539274
1.935108
1.764209
5.654183
10.520720
13.226612
13.238819
10.781136
6.618539
1.475310
-3.830680
-8.937288
-13.571891
-17.685660
-21.327425
-24.383252
-25.510367
-23.911246
-20.464795
-16.391715
-10.507926
-2.150179
6.724333
14.296761
18.711638
18.805225
15.655811
11.301970
6.052946
-0.249951
-6.170361
-9.213981
-8.888460
-6.516227
-3.745231
-1.466585
-0.738232
-1.796175
-4.384065
-7.342236
-9.055289
-7.460237
-1.954866
5.353077
12.901091
20.591521
27.809945
31.390674
29.392790
23.126514
14.333383
4.042855
-5.702425
-12.953401
-17.006136
-17.242138
-14.511832
-11.187451
-8.331005
-5.393180
-2.516390
-1.828727
-3.098258
-3.728955
-2.707633
0.112191
4.933968
9.857471
13.373096
15.550017
16.465544
14.382211
8.823942
1.975798
-4.343375
-9.604606
-12.326774
-12.196565
-11.248486
-10.369580
-8.713492
-5.653597
-1.596793
2.512907
4.946176
4.189340
-0.262158
-6.398226
-10.882275
-12.233186
-12.684847
-13.893343
-14.633903
-14.320589
-14.214795
-14.678662
-14.979768
-14.320589
-11.256624
-5.474560
1.255583
7.733448
13.959034
19.684131
23.187549
23.557829
21.580290
18.304737
14.195036
10.675342
8.510629
6.724333
4.303272
1.906625
-0.896923
-4.945589
-8.575146
-9.738883
-8.949495
-6.971956
-3.252880
2.337940
8.685596
15.501189
21.087940
22.678923
20.611866
17.922250
13.731169
6.500537
-1.271272
-6.833610
-11.606559
-15.525016
-17.738558
-20.098584
-23.121858
-24.428011
-23.435172
-22.320263
-20.383414
